zip_code,lat,lon,state
6106,41.76,-72.68,CT
6107,41.75,-72.74,CT
6108,41.76,-72.61,CT
6109,41.7,-72.67,CT
6110,41.75,-72.74,CT
6111,41.68,-72.73,CT
6112,41.76,-72.68,CT
6114,41.76,-72.68,CT
6117,41.75,-72.74,CT
6118,41.76,-72.61,CT
6119,41.75,-72.74,CT
6120,41.76,-72.68,CT
6152,41.76,-72.68,CT
6199,41.76,-72.68,CT
6248,41.65,-72.36,CT
6441,41.49,-72.55,CT
6442,41.34,-72.43,CT
6351,41.6,-71.98,CT
6037,41.62,-72.77,CT
6757,41.72,-73.47,CT
6039,41.94,-73.43,CT
6249,41.66,-72.24,CT
6759,41.74,-73.19,CT
6443,41.27,-72.59,CT
6040,41.78,-72.51,CT
6042,41.79,-72.53,CT
6043,41.76,-72.43,CT
6250,41.77,-72.19,CT
6450,41.53,-72.79,CT
6451,41.53,-72.79,CT
6762,41.52,-73.12,CT
6455,41.5,-72.71,CT
6457,41.54,-72.65,CT
6460,41.22,-73.06,CT
6461,41.23,-73.08,CT
6468,41.36,-73.2,CT
6353,41.44,-72.12,CT
6469,41.5,-72.45,CT
6354,41.71,-71.87,CT
6758,41.68,-73.23,CT
6763,41.68,-73.17,CT
6355,41.35,-71.97,CT
6770,41.48,-73.05,CT
6051,41.67,-72.78,CT
6052,41.67,-72.78,CT
6053,41.67,-72.78,CT
6840,41.14,-73.49,CT
6057,41.87,-72.97,CT
6510,41.31,-72.92,CT
6511,41.31,-72.92,CT
6512,41.29,-72.86,CT
6513,41.31,-72.92,CT
6514,41.37,-72.9,CT
6515,41.31,-72.92,CT
6516,41.27,-72.96,CT
6517,41.37,-72.9,CT
6518,41.37,-72.9,CT
6519,41.31,-72.92,CT
6524,41.42,-72.99,CT
6525,41.34,-72.96,CT
6320,41.35,-72.1,CT
6776,41.58,-73.4,CT
6470,41.41,-73.31,CT
6482,41.4,-73.24,CT
6357,41.32,-72.19,CT
6058,41.99,-73.19,CT
6471,41.33,-72.77,CT
6059,41.9,-72.89,CT
6472,41.38,-72.77,CT
6254,41.61,-72.14,CT
6060,42.01,-72.84,CT
6255,41.98,-71.9,CT
6473,41.38,-72.85,CT
6359,41.44,-71.89,CT
6256,41.76,-72.13,CT
6850,41.09,-73.42,CT
6851,41.09,-73.42,CT
6853,41.09,-73.42,CT
6854,41.09,-73.42,CT
6855,41.09,-73.42,CT
6360,41.55,-72.08,CT
6365,41.55,-71.99,CT
6370,41.46,-72.18,CT
6870,41.03,-73.56,CT
6371,41.31,-72.34,CT
6475,41.29,-72.36,CT
6477,41.27,-73.02,CT
6374,41.67,-71.92,CT
6062,41.66,-72.9,CT
6479,41.57,-72.9,CT
6063,41.93,-72.97,CT
6782,41.65,-73.04,CT
6259,41.86,-71.99,CT
6480,41.58,-72.62,CT
6260,41.91,-71.9,CT
6375,41.4,-72.12,CT
6262,42,-71.93,CT
6877,41.27,-73.49,CT
6878,41.03,-73.58,CT
6065,41.95,-73.02,CT
6091,42,-72.97,CT
6481,41.53,-72.69,CT
6067,41.66,-72.63,CT
6783,41.55,-73.3,CT
6068,42.01,-73.42,CT
6264,41.7,-72.08,CT
6478,41.42,-73.11,CT
6483,41.4,-73.06,CT
6069,41.87,-73.47,CT
6484,41.3,-73.13,CT
6784,41.58,-73.5,CT
6070,41.88,-72.81,CT
6071,41.98,-72.45,CT
6488,41.48,-73.22,CT
6073,41.65,-72.56,CT
6489,41.6,-72.88,CT
6785,41.69,-73.46,CT
6890,41.14,-73.28,CT
6266,41.68,-72.18,CT
6074,41.81,-72.61,CT
6076,41.95,-72.3,CT
6901,41.09,-73.55,CT
6902,41.09,-73.55,CT
6903,41.09,-73.55,CT
6905,41.09,-73.55,CT
6906,41.09,-73.55,CT
6907,41.09,-73.55,CT
6910,41.09,-73.55,CT
6377,41.7,-71.83,CT
6378,41.33,-71.9,CT
6379,41.37,-71.85,CT
6268,41.8,-72.25,CT
6078,41.98,-72.65,CT
6380,41.56,-72.05,CT
6081,41.9,-72.76,CT
6786,41.67,-73,CT
6778,41.71,-73.12,CT
6787,41.67,-73.07,CT
6277,41.95,-71.86,CT
6084,41.98,-72.15,CT
6790,41.83,-73.12,CT
6791,41.75,-73.05,CT
6382,41.45,-72.12,CT
6013,41.76,-72.96,CT
6085,41.75,-72.88,CT
6066,41.84,-72.45,CT
6384,41.59,-71.85,CT
6492,41.44,-72.81,CT
6777,41.69,-73.34,CT
6793,41.63,-73.28,CT
6794,41.65,-73.32,CT
6702,41.55,-73.03,CT
6704,41.55,-73.03,CT
6705,41.55,-73.03,CT
6706,41.55,-73.03,CT
6708,41.55,-73.03,CT
6710,41.55,-73.03,CT
6712,41.49,-72.97,CT
6716,41.61,-72.98,CT
6385,41.34,-72.14,CT
6779,41.59,-73.08,CT
6795,41.61,-73.12,CT
6089,41.84,-72.82,CT
6498,41.28,-72.45,CT
6796,41.87,-73.33,CT
6090,41.95,-72.86,CT
6880,41.12,-73.34,CT
6883,41.22,-73.37,CT
6896,41.3,-73.38,CT
6092,41.87,-72.84,CT
6093,42,-72.72,CT
6279,41.86,-72.27,CT
6226,41.71,-72.21,CT
6897,41.18,-73.42,CT
6280,41.7,-72.16,CT
6095,41.85,-72.65,CT
6096,41.92,-72.65,CT
6098,41.92,-73.06,CT
6798,41.56,-73.2,CT
6281,41.95,-71.98,CT
6282,41.92,-72.1,CT
1220,42.62,-73.11,MA
1256,42.56,-73.02,MA
1001,42.06,-72.61,MA
1002,42.37,-72.52,MA
1330,42.53,-72.78,MA
1222,42.05,-73.33,MA
2702,41.78,-71.06,MA
1331,42.59,-72.23,MA
1368,42.68,-72.18,MA
2703,41.93,-71.29,MA
1005,42.42,-72.1,MA
1223,42.33,-73.07,MA
1007,42.27,-72.4,MA
1337,42.66,-72.55,MA
1008,42.18,-72.93,MA
1010,42.11,-72.2,MA
1338,42.6,-72.78,MA
1339,42.63,-72.88,MA
1343,42.68,-72.98,MA
1346,42.66,-72.83,MA
1225,42.55,-73.15,MA
1011,42.28,-72.98,MA
1012,42.4,-72.85,MA
1084,42.41,-72.87,MA
1013,42.17,-72.57,MA
1020,42.17,-72.57,MA
1022,42.17,-72.57,MA
1340,42.66,-72.68,MA
1341,42.51,-72.68,MA
1026,42.46,-72.9,MA
1226,42.47,-73.16,MA
1342,42.55,-72.6,MA
2715,41.81,-71.11,MA
2717,41.75,-70.97,MA
1027,42.26,-72.68,MA
1062,42.32,-72.67,MA
1028,42.06,-72.51,MA
1106,42.04,-72.57,MA
1344,42.6,-72.4,MA
2719,41.63,-70.9,MA
2720,41.71,-71.1,MA
2721,41.71,-71.1,MA
2723,41.71,-71.1,MA
2724,41.71,-71.1,MA
2725,41.73,-71.15,MA
2726,41.73,-71.15,MA
1030,42.06,-72.67,MA
1031,42.35,-72.21,MA
1032,42.43,-72.8,MA
1033,42.26,-72.52,MA
1034,42.06,-72.86,MA
1230,42.19,-73.35,MA
1301,42.58,-72.59,MA
1035,42.35,-72.58,MA
1036,42.06,-72.41,MA
1038,42.37,-72.6,MA
1088,42.39,-72.64,MA
1039,42.39,-72.7,MA
1235,42.42,-73.07,MA
1040,42.21,-72.64,MA
1236,42.25,-73.36,MA
1050,42.23,-72.88,MA
1224,42.51,-73.19,MA
1237,42.51,-73.22,MA
1238,42.3,-73.25,MA
1053,42.35,-72.71,MA
1240,42.35,-73.28,MA
1054,42.45,-72.5,MA
1056,42.16,-72.48,MA
2738,41.7,-70.76,MA
2739,41.66,-70.8,MA
1057,42.09,-72.31,MA
1351,42.53,-72.53,MA
1245,42.18,-73.21,MA
2740,41.66,-70.93,MA
2743,41.68,-70.9,MA
2744,41.66,-70.93,MA
2745,41.66,-70.93,MA
2746,41.66,-70.93,MA
2747,41.64,-71,MA
2748,41.55,-70.98,MA
1247,42.68,-73.11,MA
1060,42.32,-72.67,MA
2760,41.97,-71.33,MA
2762,42,-71.33,MA
2763,41.97,-71.3,MA
2764,41.85,-71.15,MA
1360,42.7,-72.43,MA
2766,41.96,-71.18,MA
1068,42.35,-72.05,MA
1355,42.5,-72.33,MA
1364,42.59,-72.3,MA
1378,42.68,-72.33,MA
1253,42.19,-73.07,MA
1069,42.16,-72.32,MA
1366,42.48,-72.18,MA
1201,42.45,-73.26,MA
1070,42.51,-72.91,MA
2767,41.93,-71.04,MA
2769,41.83,-71.26,MA
1254,42.37,-73.36,MA
2770,41.73,-70.81,MA
1367,42.7,-72.9,MA
1071,42.18,-72.85,MA
1255,42.11,-73.13,MA
2771,41.81,-71.33,MA
1257,42.1,-73.34,MA
1370,42.6,-72.74,MA
1072,42.45,-72.4,MA
1073,42.23,-72.73,MA
1373,42.47,-72.59,MA
1258,42.16,-73.41,MA
1259,42.07,-73.23,MA
1075,42.26,-72.56,MA
1077,42.05,-72.76,MA
1103,42.11,-72.53,MA
1104,42.11,-72.53,MA
1105,42.11,-72.53,MA
1107,42.11,-72.53,MA
1108,42.11,-72.53,MA
1109,42.11,-72.53,MA
1118,42.11,-72.53,MA
1119,42.11,-72.53,MA
1128,42.11,-72.53,MA
1129,42.11,-72.53,MA
1144,42.11,-72.53,MA
1151,42.15,-72.51,MA
1152,42.11,-72.53,MA
1375,42.46,-72.58,MA
2777,41.75,-71.18,MA
2718,41.87,-71.01,MA
2779,41.85,-71.08,MA
2780,41.9,-71.09,MA
1080,42.18,-72.37,MA
1349,42.59,-72.55,MA
1354,42.7,-72.43,MA
1376,42.59,-72.55,MA
1081,42.06,-72.21,MA
1082,42.25,-72.24,MA
1379,42.55,-72.4,MA
1380,42.58,-72.37,MA
1085,42.13,-72.75,MA
2790,41.66,-71.1,MA
1089,42.12,-72.65,MA
1266,42.31,-73.39,MA
1095,42.13,-72.43,MA
1096,42.4,-72.71,MA
1267,42.7,-73.2,MA
1270,42.51,-73.04,MA
1098,42.41,-72.93,MA
2804,41.42,-71.78,RI
2806,41.73,-71.31,RI
2808,41.39,-71.75,RI
2809,41.67,-71.27,RI
2812,41.47,-71.64,RI
2813,41.38,-71.65,RI
2836,41.48,-71.68,RI
2814,41.91,-71.7,RI
2815,41.77,-71.66,RI
2816,41.68,-71.66,RI
2817,41.63,-71.65,RI
2827,41.69,-71.74,RI
2818,41.63,-71.5,RI
2822,41.56,-71.68,RI
2825,41.85,-71.76,RI
2828,41.87,-71.55,RI
2830,41.96,-71.67,RI
2858,41.96,-71.64,RI
2831,41.75,-71.56,RI
2832,41.51,-71.72,RI
2833,41.45,-71.78,RI
2835,41.48,-71.36,RI
2837,41.5,-71.16,RI
2838,41.96,-71.47,RI
2839,41.97,-71.69,RI
2840,41.47,-71.3,RI
2841,41.52,-71.3,RI
2842,41.51,-71.27,RI
2852,41.55,-71.46,RI
2857,41.83,-71.63,RI
2859,41.95,-71.7,RI
2860,41.87,-71.37,RI
2861,41.87,-71.37,RI
2863,41.88,-71.39,RI
2864,41.94,-71.41,RI
2865,41.91,-71.45,RI
2871,41.6,-71.25,RI
2903,41.82,-71.41,RI
2904,41.82,-71.41,RI
2905,41.82,-71.41,RI
2906,41.82,-71.41,RI
2907,41.82,-71.41,RI
2908,41.82,-71.41,RI
2909,41.82,-71.41,RI
2910,41.76,-71.48,RI
2911,41.86,-71.45,RI
2917,41.9,-71.53,RI
2920,41.76,-71.48,RI
2921,41.76,-71.48,RI
2874,41.51,-71.44,RI
2875,41.46,-71.67,RI
2876,41.97,-71.55,RI
2877,41.52,-71.54,RI
2878,41.65,-71.2,RI
2879,41.45,-71.51,RI
2881,41.47,-71.52,RI
2882,41.39,-71.48,RI
2885,41.71,-71.26,RI
2886,41.7,-71.42,RI
2888,41.7,-71.42,RI
2889,41.7,-71.42,RI
2891,41.37,-71.81,RI
2892,41.5,-71.59,RI
2893,41.69,-71.51,RI
2894,41.45,-71.7,RI
2895,41.99,-71.5,RI
2896,41.95,-71.55,RI
2898,41.52,-71.67,RI
2919,41.81,-71.46,RI
2914,41.8,-71.35,RI
2915,41.77,-71.35,RI
2916,41.84,-71.35,RI
7401,41.03,-74.13,NJ
7821,40.98,-74.74,NJ
8801,40.64,-74.89,NJ
8802,40.67,-75.02,NJ
7822,41.14,-74.68,NJ
7001,40.58,-74.27,NJ
7920,40.67,-74.56,NJ
7939,40.66,-74.55,NJ
7002,40.66,-74.11,NJ
7921,40.65,-74.67,NJ
7823,40.82,-75.07,NJ
7621,40.92,-73.99,NJ
7922,40.67,-74.42,NJ
7924,40.73,-74.59,NJ
7825,40.98,-74.96,NJ
7003,40.81,-74.18,NJ
7403,41.02,-74.33,NJ
8804,40.65,-75.08,NJ
7005,40.9,-74.4,NJ
8805,40.56,-74.53,NJ
7826,41.14,-74.74,NJ
7827,41.29,-74.74,NJ
8807,40.59,-74.62,NJ
7828,40.87,-74.73,NJ
7405,40.99,-74.34,NJ
7004,40.88,-74.3,NJ
7006,40.83,-74.27,NJ
7830,40.71,-74.83,NJ
7008,40.58,-74.22,NJ
7009,40.85,-74.22,NJ
7927,40.82,-74.45,NJ
7928,40.74,-74.38,NJ
7930,40.78,-74.69,NJ
7010,40.82,-73.98,NJ
7011,40.86,-74.15,NJ
7012,40.86,-74.15,NJ
7013,40.86,-74.15,NJ
7014,40.86,-74.15,NJ
8809,40.63,-74.91,NJ
7624,40.97,-73.96,NJ
7832,40.95,-75.06,NJ
7016,40.65,-74.3,NJ
7626,40.93,-73.95,NJ
8810,40.38,-74.51,NJ
7627,40.95,-73.95,NJ
7834,40.89,-74.48,NJ
7801,40.88,-74.55,NJ
7803,40.87,-74.6,NJ
7806,40.93,-74.54,NJ
7869,40.84,-74.58,NJ
7628,40.94,-73.99,NJ
8812,40.58,-74.46,NJ
8816,40.42,-74.41,NJ
7936,40.81,-74.36,NJ
7017,40.76,-74.21,NJ
7018,40.76,-74.21,NJ
7020,40.82,-73.97,NJ
8817,40.52,-74.36,NJ
8820,40.52,-74.36,NJ
8837,40.52,-74.36,NJ
8899,40.52,-74.36,NJ
7201,40.66,-74.19,NJ
7202,40.66,-74.19,NJ
7203,40.65,-74.26,NJ
7204,40.66,-74.26,NJ
7205,40.69,-74.23,NJ
7206,40.66,-74.19,NJ
7208,40.66,-74.19,NJ
7407,40.9,-74.11,NJ
7630,40.97,-74.02,NJ
7631,40.89,-73.97,NJ
7632,40.88,-73.94,NJ
7021,40.82,-74.28,NJ
7410,40.93,-74.11,NJ
7022,40.81,-74,NJ
7023,40.64,-74.38,NJ
7931,40.69,-74.62,NJ
7836,40.84,-74.7,NJ
8822,40.5,-74.86,NJ
7932,40.77,-74.39,NJ
7024,40.85,-73.97,NJ
7416,41.11,-74.58,NJ
7417,41,-74.2,NJ
8823,40.44,-74.54,NJ
8825,40.52,-75.05,NJ
7026,40.87,-74.1,NJ
7027,40.65,-74.32,NJ
7933,40.7,-74.47,NJ
7934,40.72,-74.67,NJ
8826,40.69,-74.94,NJ
7028,40.8,-74.2,NJ
7418,41.24,-74.48,NJ
7838,40.84,-74.94,NJ
7935,40.74,-74.45,NJ
7601,40.88,-74.04,NJ
7603,40.87,-74.02,NJ
7604,40.86,-74.07,NJ
7605,40.86,-73.99,NJ
7606,40.86,-74.04,NJ
7607,40.9,-74.06,NJ
7608,40.85,-74.06,NJ
7840,40.85,-74.82,NJ
7419,41.14,-74.57,NJ
8827,40.7,-74.96,NJ
7640,40.98,-73.98,NJ
7029,40.74,-74.15,NJ
7420,41.02,-74.3,NJ
7641,40.96,-73.99,NJ
8828,40.37,-74.42,NJ
7421,41.16,-74.35,NJ
8829,40.66,-74.89,NJ
7422,41.17,-74.44,NJ
8844,40.47,-74.62,NJ
7642,41,-74.04,NJ
7676,40.98,-74.06,NJ
7030,40.74,-74.02,NJ
7423,40.99,-74.09,NJ
7843,40.95,-74.65,NJ
8830,40.57,-74.31,NJ
8831,40.34,-74.44,NJ
7302,40.71,-74.06,NJ
7304,40.71,-74.06,NJ
7305,40.71,-74.06,NJ
7306,40.71,-74.06,NJ
7307,40.71,-74.06,NJ
7310,40.71,-74.06,NJ
7311,40.71,-74.06,NJ
7031,40.79,-74.12,NJ
7032,40.75,-74.11,NJ
8832,40.51,-74.31,NJ
8824,40.41,-74.56,NJ
7033,40.67,-74.28,NJ
7847,40.88,-74.62,NJ
7848,41.09,-74.68,NJ
7034,40.88,-74.38,NJ
7849,40.96,-74.61,NJ
7850,40.9,-74.66,NJ
7851,41.21,-74.82,NJ
8833,40.64,-74.83,NJ
7852,40.88,-74.66,NJ
7035,40.92,-74.3,NJ
7036,40.62,-74.23,NJ
7424,40.87,-74.21,NJ
7643,40.84,-74.03,NJ
7039,40.78,-74.32,NJ
7644,40.87,-74.08,NJ
7853,40.78,-74.76,NJ
7940,40.75,-74.41,NJ
7430,41.08,-74.18,NJ
7495,41.08,-74.18,NJ
8835,40.54,-74.58,NJ
7040,40.73,-74.27,NJ
8836,40.6,-74.56,NJ
7945,40.76,-74.59,NJ
8840,40.54,-74.36,NJ
8846,40.57,-74.5,NJ
7432,40.99,-74.14,NJ
8848,40.56,-75.09,NJ
7041,40.74,-74.32,NJ
7946,40.66,-74.51,NJ
8850,40.45,-74.43,NJ
8852,40.38,-74.54,NJ
7042,40.82,-74.21,NJ
7043,40.82,-74.21,NJ
7044,40.83,-74.24,NJ
7645,41.05,-74.04,NJ
7045,40.9,-74.36,NJ
7950,40.83,-74.48,NJ
7960,40.79,-74.47,NJ
7046,40.89,-74.44,NJ
7856,40.91,-74.64,NJ
8853,40.49,-74.73,NJ
7857,40.89,-74.7,NJ
7102,40.72,-74.17,NJ
7103,40.72,-74.17,NJ
7104,40.72,-74.17,NJ
7105,40.72,-74.17,NJ
7106,40.72,-74.17,NJ
7107,40.72,-74.17,NJ
